contig length Sample90 Sample91 Sample92 Sample93 Sample94 Sample95 Sample96 Sample97 Sample98 Sample99 Sample9
k127_29206733_1 165 0 0 0 0 0 0 3.71326494836074e-08 0 0 0 0
k127_5433797_3 384 0 0 0 3.38687003963248e-08 1.02993509795318e-07 2.68574754732738e-07 3.71326494836074e-08 3.67046656086984e-07 7.5172722485136e-08 0 0
k127_30191104_1 750 0 0 0 2.20146552576111e-06 4.61067612183706e-05 4.91108122939864e-05 3.14884867620991e-05 1.2269845360622e-05 6.264393540428e-07 5.94968183857819e-05 0
k127_21253745_7 864 0 0 0 0 0 0 0 0 0 0 3.47941022465752e-08
k127_19261974_2 900 1.07822953686642e-05 6.08458620517903e-06 2.29683460519488e-05 1.35474801585299e-07 1.57923381686154e-05 1.15103466314031e-06 1.55957127831151e-06 9.43834258509387e-06 9.62210847809741e-06 9.9607033027882e-05 1.49962580682739e-05
k127_6470549_14 1479 0 0 0 0 0 0 3.71326494836074e-08 0 0 0 3.47941022465752e-08
k127_8434524_1 738 0 0 0 1.01606101188974e-07 6.5229222870368e-07 0 1.4853059793443e-07 1.0487047316771e-07 1.20276355976218e-06 0 3.47941022465752e-08
k127_21254886_1 894 0 0 0 3.72555704359572e-07 3.08980529385954e-07 1.68818417260578e-06 2.22795896901644e-07 5.24352365838548e-07 1.50345444970272e-07 0 0
k127_2493343_3 3180 7.31003075841642e-08 6.11516201525531e-08 0 0 0 0 0 0 0 0 0
k127_8435722_3 1311 0 0 0 0 0 0 0 0 0 0 6.95882044931503e-08
k127_7434707_2 1374 0 0 0 1.08379841268239e-06 0 0 0 0 0 0 0
k127_31161804_2 786 0 0 0 2.37080902774273e-07 0 7.67356442093537e-08 3.71326494836074e-07 2.62176182919274e-07 1.50345444970272e-07 3.59963464736796e-07 0
k127_27229024_1 1020 0 0 0 2.26920292655376e-06 6.86623398635453e-08 1.34287377366369e-06 1.0025815360574e-06 1.57305709751564e-07 2.5057574161712e-08 4.62810168947309e-07 0
k127_27229254_2 546 0 0 0 2.03212202377949e-07 0 0 0 0 0 1.02846704210513e-07 0
k127_12405838_2 1494 0 0 0 3.38687003963248e-08 3.43311699317726e-08 0 3.71326494836074e-08 0 5.0115148323424e-08 0 0
k127_31162364_3 768 3.65501537920821e-08 3.05758100762766e-08 0 0 0 0 0 0 0 0 0
k127_32187568_3 1764 0 0 0 3.48847614082145e-06 7.54255803401045e-05 9.50754631753893e-05 5.63302292666324e-05 1.82998975677653e-05 1.27793628224731e-06 9.25106104373566e-05 0
k127_32187568_6 1098 0 0 0 2.94657693448025e-06 4.37722416630101e-05 5.10675712213249e-05 3.1971211205386e-05 1.22174101240382e-05 9.77245392306768e-07 5.13719287531514e-05 0
k127_16352768_3 1149 1.82750768960411e-07 2.75182290686489e-07 1.81999572519404e-07 1.35474801585299e-07 0 0 0 0 0 0 6.95882044931503e-08
k127_29210858_2 930 0 0 0 6.77374007926495e-08 0 3.83678221046769e-08 1.44817332986069e-06 2.09740946335419e-07 7.64256011932216e-06 2.05693408421026e-07 0
k127_14360225_2 2301 3.83776614816862e-06 3.60794558900063e-06 5.56918691909376e-06 2.70949603170598e-07 2.33451955536054e-06 6.52252975779507e-07 9.65448886573792e-07 8.07502643391364e-06 9.62210847809741e-06 4.77722941057834e-05 1.81277272704657e-05
k127_19264654_7 1257 7.31003075841642e-07 6.11516201525531e-07 4.00399059542689e-07 6.77374007926495e-08 0 0 0 2.09740946335419e-07 2.5057574161712e-08 0 6.26293840438353e-07
k127_3464670_3 1362 0 0 0 2.37080902774273e-07 0 0 0 0 0 0 0
k127_8437579_13 2301 0 0 0 0 0 5.60170202728282e-06 2.30222426798366e-06 6.71171028273342e-06 6.51496928204512e-07 2.7254376615786e-06 0
k127_10429836_2 1461 5.48252306881232e-07 1.22303240305106e-07 0 0 0 0 0 0 0 0 3.13146920219176e-07
k127_6473974_1 1893 1.57165661305953e-06 5.50364581372978e-07 3.63999145038808e-07 6.77374007926495e-08 0 0 0 0 9.52187818145056e-07 0 2.08764613479451e-07
k127_20273419_1 1869 1.0234043061783e-06 1.65109374411893e-06 8.37198033589259e-07 0 1.02993509795318e-07 0 7.42652989672148e-08 0 7.5172722485136e-08 0 4.4884391898082e-06
k127_25235918_1 3228 0 6.11516201525531e-08 0 6.77374007926495e-08 2.05987019590636e-07 3.83678221046769e-07 3.71326494836074e-08 3.67046656086984e-07 7.5172722485136e-08 3.0854011263154e-07 0
k127_23274729_1 4341 0 0 0 0 0 0 0 0 0 0 0
k127_12407618_2 2268 6.21352614465396e-07 5.50364581372978e-07 5.09598803054331e-07 0 2.40318189522408e-07 0 0 0 0 1.02846704210513e-07 1.07861716964383e-06
k127_19265834_1 2550 0 0 0 3.38687003963248e-08 3.43311699317726e-08 0 0 0 2.5057574161712e-08 0 0
k127_12407967_13 1179 0 0 0 0 0 0 0 0 7.5172722485136e-08 0 0
k127_8438844_1 261 0 0 0 2.60788993051701e-06 6.17961058771907e-07 7.67356442093537e-07 2.30222426798366e-06 3.67046656086984e-07 2.5057574161712e-07 3.0854011263154e-07 0
k127_18341985_2 1080 3.65501537920821e-08 6.11516201525531e-08 1.09199743511642e-07 5.1412687201621e-05 1.03680133193953e-05 5.48659856096879e-05 8.69275324411249e-05 1.11162701557772e-05 1.77157049323304e-05 1.54784289836822e-05 3.47941022465752e-08
k127_26224691_8 468 0 0 0 1.35474801585299e-07 2.71216242461004e-06 0 1.4853059793443e-07 1.0487047316771e-06 7.5172722485136e-08 0 0
k127_27232205_2 1272 0 0 0 6.77374007926495e-08 0 1.15103466314031e-07 3.71326494836074e-08 0 7.5172722485136e-08 0 0
k127_18342415_2 429 0 6.11516201525531e-08 0 8.29783159709957e-06 5.28700016949299e-06 5.29475945044541e-06 1.01000806595412e-05 3.14611419503129e-06 2.20506652623066e-06 2.21120414052603e-06 1.04382306739725e-07
k127_15356063_1 486 3.50881476403988e-06 1.98742765495798e-06 4.44078956947346e-06 2.03212202377949e-07 1.33891562733913e-06 6.52252975779507e-07 2.59928546385252e-07 2.6741970657766e-06 3.10713919605229e-06 3.33737555163115e-05 6.12376199539723e-06
k127_8440602_1 1098 2.19300922752493e-07 7.33819441830637e-07 2.91199316031047e-07 6.4350530753017e-07 3.43311699317726e-08 3.45310398942092e-07 2.22795896901644e-07 2.09740946335419e-07 6.76554502366224e-07 1.02846704210513e-07 8.00264351671229e-07
k127_32191597_1 657 0 0 0 4.74161805548547e-06 7.20954568567225e-07 2.72411536943206e-06 1.4853059793443e-06 1.73036280726721e-06 5.26209057395952e-07 6.17080225263079e-07 0
k127_12410582_3 456 0 0 0 0 0 0 0 0 0 0 0
k127_528072_4 1065 0 0 0 1.21927321426769e-06 4.04077870096964e-05 6.47648837126945e-05 3.04116399270744e-05 9.33347211192616e-06 8.26899947336496e-07 5.49201400484141e-05 0
k127_32192498_2 288 0 0 0 0 1.02993509795318e-07 0 0 0 2.5057574161712e-08 0 0
k127_31167167_1 1065 0 0 0 3.38687003963248e-08 0 0 1.11397948450822e-07 0 8.01842373174784e-07 1.02846704210513e-07 0
k127_21260674_5 1047 0 0 0 6.77374007926495e-08 0 0 0 5.24352365838548e-08 7.5172722485136e-08 0 0
k127_3468618_1 1056 0 0 0 4.16585014874795e-06 1.88821434624749e-06 7.67356442093537e-08 1.4853059793443e-07 3.14611419503129e-07 1.00230296646848e-06 1.5427005631577e-07 0
k127_15358024_1 1227 0 0 0 2.70949603170598e-07 2.54050657495118e-06 3.83678221046769e-08 4.08459144319681e-07 1.0487047316771e-07 9.02072669821632e-07 1.64554726736821e-06 0
k127_15358466_5 888 0 0 0 1.11766711307872e-06 0 0 7.42652989672148e-08 9.43834258509387e-07 4.51036334910816e-07 3.59963464736796e-07 0
k127_13376713_2 4773 0 0 0 1.52409151783461e-06 0 0 0 0 0 0 0
k127_34154553_2 975 0 0 0 4.74161805548547e-07 2.74649359454181e-07 3.83678221046769e-08 1.4853059793443e-07 5.24352365838548e-07 5.76324205719376e-07 0 0
k127_27235943_7 3483 0 0 0 9.44936741057461e-06 8.58279248294316e-07 7.44335748830731e-06 1.29964273192626e-06 2.09740946335419e-06 2.20506652623066e-06 3.39394123894694e-06 0
k127_17352239_6 1308 3.65501537920821e-08 3.05758100762766e-08 0 0 0 0 0 0 0 0 0
k127_31169745_1 498 8.77203691009971e-07 1.89570022472915e-06 9.0999786259702e-07 1.20233886406953e-05 7.79317557451239e-06 5.90864460412024e-06 6.23828511324604e-06 1.02248711338517e-05 7.54232982267532e-06 2.77686101368386e-06 2.12244023704108e-06
k127_530957_1 693 0 0 0 1.69343501981624e-07 0 0 0 0 0 0 0
k127_28207917_1 588 0 0 0 0 0 0 0 0 0 0 0
k127_11382523_1 309 0 0 0 4.40293105152222e-07 0 3.06942576837415e-07 2.97061195868859e-07 5.24352365838548e-08 3.7586361242568e-07 1.5427005631577e-07 0
k127_24228639_1 2001 0 0 0 0 1.37324679727091e-07 0 0 0 0 0 0
k127_16360205_5 675 0 0 0 1.69343501981624e-07 6.86623398635453e-08 7.67356442093537e-08 0 0 0 0 0
k127_21263659_1 420 0 0 0 7.45111408719145e-07 1.71655849658863e-07 8.44092086302891e-07 5.94122391737718e-07 3.67046656086984e-07 2.5057574161712e-07 5.14233521052566e-08 0
k127_31170695_6 5022 2.19300922752493e-07 2.44606480610212e-07 0 0 0 0 0 0 0 0 0
k127_3472038_1 480 0 0 0 3.04818303566923e-07 0 0 0 1.0487047316771e-07 0 0 0
k127_21263969_2 1260 0 0 0 0 6.86623398635453e-08 0 0 0 0 0 0
k127_21264077_4 882 0 0 0 2.70949603170598e-07 1.71655849658863e-07 7.67356442093537e-07 7.42652989672148e-08 1.0487047316771e-07 1.75403019131984e-07 0 0
k127_19271989_5 807 0 0 0 1.04992971228607e-06 2.98681178406422e-06 2.60901190311803e-06 5.38423417512307e-06 9.96269495093242e-07 1.65379989467299e-06 1.43985385894718e-06 0
k127_34157701_1 1212 4.53221907021818e-06 2.66009547663606e-06 5.05958811603943e-06 5.41899206341196e-07 2.43751306515586e-06 1.07429901893095e-06 1.26251008244265e-06 6.39709886323029e-06 7.01612076527936e-06 5.51772568089403e-05 1.60748752379177e-05
k127_13381043_8 861 4.34946830125777e-06 2.56836804640723e-06 5.86038623512481e-06 2.70949603170598e-07 3.22712997358663e-06 1.34287377366369e-06 1.18824478347544e-06 7.18362741198811e-06 1.02986629804636e-05 6.28393362726236e-05 1.60748752379177e-05
k127_22289409_2 450 0 0 0 6.77374007926495e-08 0 0 0 1.0487047316771e-07 7.5172722485136e-08 1.02846704210513e-07 0
k127_14369315_2 1284 0 0 0 2.37080902774273e-07 3.15846763372308e-06 3.99025349888639e-06 2.26509161850005e-06 7.86528548757822e-07 1.00230296646848e-07 2.3654741968418e-06 0
k127_34158928_1 1068 4.75151999297067e-07 4.58637151144148e-07 1.09199743511642e-07 0 0 0 0 0 0 0 8.00264351671229e-07
k127_34159308_1 1350 5.48252306881232e-07 3.36333910839042e-07 3.27599230534927e-07 1.35474801585299e-07 0 0 0 0 9.77245392306768e-07 0 6.61087942684928e-07
k127_4481895_1 1482 7.31003075841642e-08 6.11516201525531e-08 3.63999145038808e-08 0 0 0 0 0 0 0 1.39176408986301e-07
k127_29221773_20 4839 6.9445292204956e-07 3.05758100762766e-07 1.09199743511642e-07 0 0 0 0 0 0 0 0
k127_29221773_21 4815 8.04103383425806e-07 7.9497106198319e-07 3.63999145038808e-08 0 0 0 0 0 0 0 2.08764613479451e-07
k127_29221773_23 5178 9.86854152386217e-07 7.33819441830637e-07 7.27998290077616e-08 0 0 0 0 0 0 0 0
k127_9422858_2 1194 0 0 0 6.77374007926495e-08 1.71655849658863e-07 3.83678221046769e-07 1.4853059793443e-07 5.24352365838548e-07 2.5057574161712e-07 5.14233521052566e-07 0
k127_35149390_4 837 0 0 0 6.09636607133846e-07 3.08980529385954e-06 1.91839110523384e-07 3.71326494836074e-08 1.20601044142866e-06 8.26899947336496e-07 0 0
k127_11385717_3 516 0 0 7.27998290077616e-08 0 0 0 0 0 0 0 0
k127_11385732_1 219 0 0 0 2.13372812496846e-06 3.57044167290435e-06 4.37393171993316e-06 3.5276017009427e-06 1.99253899018648e-06 1.90437563629011e-06 4.06244481631527e-06 0
k127_23284829_2 519 0 0 0 0 5.42432484922008e-06 1.6383060038697e-05 6.60961160808211e-06 1.36331615118023e-06 2.25518167455408e-07 1.06960572378934e-05 0
k127_8449517_1 486 1.07822953686642e-05 6.7878298369334e-06 1.87823558840025e-05 4.74161805548547e-07 1.2839857554483e-05 1.61144852839643e-06 1.70810187624594e-06 1.16406225216158e-05 9.29636001399516e-06 0.000103618054492092 1.86496388041643e-05
k127_27241806_1 1038 0 0 0 4.40293105152222e-07 8.58279248294316e-07 1.07429901893095e-06 1.89376512366398e-06 6.81658075590113e-07 1.0524181147919e-06 5.14233521052566e-07 0
k127_17357723_1 1062 0 0 0 0 7.20954568567225e-07 0 3.71326494836074e-08 1.41575138776408e-06 2.5057574161712e-08 0 3.47941022465752e-08
k127_18352218_2 831 5.1170215308915e-07 4.89212961220425e-07 2.18399487023285e-07 0 0 0 0 1.73036280726721e-06 5.0115148323424e-08 0 1.98326382805478e-06
k127_10443521_3 1899 0 0 0 3.31913263883983e-06 6.86623398635453e-08 0 7.42652989672148e-08 1.57305709751564e-06 8.01842373174784e-07 3.59963464736796e-07 0
k127_26235537_1 936 7.31003075841642e-08 0 2.91199316031047e-07 0 0 0 0 0 0 0 0
k127_19275828_1 249 1.75440738201994e-06 1.22303240305106e-06 2.00199529771344e-06 4.06424404755897e-07 9.61272758089634e-07 4.22046043151445e-07 5.19857092770503e-07 3.40829037795056e-06 3.73357855009509e-06 2.18035012926288e-05 7.51552608526023e-06
k127_31176156_2 1158 0 0 0 8.12848809511794e-07 1.37324679727091e-07 8.82459908407568e-07 1.37390803089347e-06 0 1.2528787080856e-06 6.17080225263079e-07 0
k127_33172890_1 1407 0 0 0 1.79504112100521e-06 5.09131250088188e-05 6.49567228232179e-05 3.78010371743123e-05 1.09065292094418e-05 1.00230296646848e-06 6.58218906947285e-05 0
k127_18352841_1 1176 0 0 0 3.04818303566923e-07 2.54050657495117e-05 4.28184894688194e-05 2.46560792571153e-05 7.97015596074593e-06 5.76324205719376e-07 3.23967118263117e-05 0
k127_30207613_2 1098 0 3.05758100762766e-08 1.45599658015523e-07 1.01606101188974e-07 0 3.83678221046769e-08 0 1.0487047316771e-07 5.0115148323424e-08 0 1.04382306739725e-07
k127_13385202_1 807 1.10381464452088e-05 6.35976849586552e-06 1.41959666565135e-05 8.46717509908119e-07 7.31253919546757e-06 4.33556389782848e-06 4.34451998958206e-06 1.3370985328883e-05 1.61621353343042e-05 0.000117502359560511 2.79744582062464e-05
k127_33173375_3 2925 0 0 0 0 0 7.67356442093537e-08 0 0 0 1.02846704210513e-07 0
k127_30208032_2 414 0 0 0 1.35474801585299e-07 2.98681178406422e-06 5.37149509465476e-06 1.93089777314758e-06 5.76787602422403e-07 7.5172722485136e-08 3.75390470368373e-06 0
k127_21269803_1 2418 7.31003075841642e-08 0 0 0 0 0 0 0 0 0 6.95882044931503e-08
k127_2508506_5 11745 2.92401230336657e-07 2.75182290686489e-07 2.18399487023285e-07 2.70949603170598e-07 0 0 0 1.94010375360263e-06 0 3.0854011263154e-07 0
k127_5450581_1 885 0 0 0 0 2.40318189522408e-07 4.98781687360799e-07 3.71326494836074e-07 0 0 7.19926929473592e-07 0
k127_23287853_2 489 0 0 0 0 0 0 0 0 0 0 0
k127_25249202_1 2652 0 0 0 0 7.20954568567225e-07 0 0 7.86528548757822e-07 0 1.28558380263142e-06 0
k127_8452223_2 1758 0 0 0 6.77374007926495e-08 0 7.67356442093537e-08 7.42652989672148e-08 5.03378271205006e-06 7.5172722485136e-08 0 0
k127_30209065_2 1302 0 0 0 2.03212202377949e-07 3.43311699317726e-07 0 2.59928546385252e-07 2.09740946335419e-07 7.5172722485136e-08 1.02846704210513e-07 0
k127_30209229_1 1119 0 0 0 1.59182891862726e-06 0 7.67356442093537e-08 7.42652989672148e-08 7.86528548757822e-07 4.51036334910816e-07 4.11386816842053e-07 0
k127_16368083_2 696 0 0 0 1.18540451387137e-06 0 0 0 8.91399021925532e-07 1.50345444970272e-07 5.14233521052566e-08 0
k127_539790_1 480 0 0 0 0 1.27025328747559e-06 4.83434558518928e-06 1.44817332986069e-06 4.71917129254693e-07 7.5172722485136e-08 2.51974425315757e-06 0
k127_27245218_2 1506 3.65501537920821e-08 0 0 3.38687003963248e-07 3.43311699317726e-08 0 0 0 0 0 0
k127_33175371_1 4485 3.65501537920821e-08 0 0 0 0 0 0 0 0 0 6.95882044931503e-08
k127_9427724_1 243 0 3.05758100762766e-08 0 0 0 0 0 5.24352365838548e-08 0 0 3.47941022465752e-08
k127_14375575_1 378 1.46200615168328e-07 3.05758100762766e-08 1.81999572519404e-07 1.01606101188974e-07 3.43311699317726e-06 5.71680549359685e-06 1.78236717521315e-06 1.41575138776408e-06 5.0115148323424e-08 5.96510884420977e-06 1.07861716964383e-06
k127_29227608_3 1422 0 6.11516201525531e-08 0 0 0 0 0 0 0 0 0
k127_4487617_2 576 7.31003075841642e-08 0 0 0 0 0 0 1.0487047316771e-07 5.0115148323424e-08 0 0
k127_1509296_1 552 0 0 0 2.03212202377949e-07 3.43311699317726e-08 0 0 1.57305709751564e-07 0 0 0
k127_2511766_1 1062 0 0 0 0 2.05987019590636e-07 7.67356442093537e-07 0 1.0487047316771e-07 0 6.17080225263079e-07 0
k127_34167923_2 1995 0 6.11516201525531e-08 0 0 0 0 0 0 2.5057574161712e-08 0 0
k127_21274804_3 5310 0 0 7.27998290077616e-08 0 5.83629888840135e-07 0 3.71326494836074e-08 5.24352365838548e-08 1.6788574688347e-06 0 0
k127_4489773_5 528 0 0 0 0 0 0 0 0 2.5057574161712e-08 0 0
k127_6492888_4 1317 7.31003075841642e-08 6.11516201525531e-08 0 0 3.08980529385954e-07 0 0 0 5.0115148323424e-08 0 1.04382306739725e-07
k127_5454516_1 834 0 0 0 6.09636607133846e-07 1.30458445740736e-06 3.83678221046769e-08 1.4853059793443e-07 0 6.76554502366224e-07 1.85124067578924e-06 0
k127_543019_4 621 2.03218855083977e-05 8.7446816818151e-06 2.62807382718019e-05 1.04992971228607e-06 7.99916259410302e-06 3.03105794626947e-06 2.97061195868859e-06 1.80377213848461e-05 1.87681230471223e-05 0.000200088263041553 6.12376199539723e-05
k127_7453693_6 123 0 0 0 0 0 0 0 0 0 5.14233521052566e-08 0
k127_29232043_1 3825 0 0 0 4.33519365072957e-06 1.02993509795318e-07 1.53471288418707e-07 2.22795896901644e-07 2.72663230236045e-06 1.00230296646848e-06 1.33700715473667e-06 0
k127_2515026_2 936 0 0 0 3.72555704359572e-07 2.40318189522408e-07 2.30206932628061e-07 7.42652989672148e-08 1.46818662434794e-06 2.25518167455408e-07 0 0
k127_2515150_1 609 0 0 0 0 0 0 0 0 0 0 0
k127_8457496_5 738 4.82462030055484e-06 4.15831017037361e-06 5.13238794504719e-06 3.8271631447847e-06 3.91375337222208e-06 3.76004656625833e-06 3.89892819577878e-06 5.50569984130476e-06 2.35541197120093e-06 4.16529152052579e-06 2.50517536175341e-06
k127_3483896_1 423 7.31003075841642e-08 0 0 0 3.43311699317726e-08 0 0 5.24352365838548e-08 7.5172722485136e-08 3.0854011263154e-07 1.73970511232876e-07
k127_32210278_4 984 0 0 0 3.04818303566923e-07 1.02993509795318e-07 3.83678221046769e-08 0 9.43834258509387e-07 3.50806038263968e-07 0 0
k127_27251004_1 333 0 3.05758100762766e-08 0 7.45111408719145e-07 7.55285738498998e-07 6.90620797884183e-07 7.42652989672148e-08 2.62176182919274e-07 6.01381779881088e-07 1.5427005631577e-07 0
k127_8458256_5 249 3.25296368749531e-06 2.32376156579702e-06 2.94839307481435e-06 3.11592043646188e-06 2.33451955536054e-06 2.493908436804e-06 3.11914255662302e-06 3.98507798037297e-06 1.77908776548155e-06 2.51974425315757e-06 1.04382306739725e-06
k127_8458273_1 627 4.0936172247132e-06 3.21046005800904e-06 3.09399273282987e-06 3.99650664676632e-06 3.67343518269967e-06 4.18209260940978e-06 3.49046905145909e-06 4.2996893998761e-06 2.38046954536264e-06 4.21671487263104e-06 2.15723433928766e-06
k127_8458436_2 195 4.13016737850528e-06 3.33276329831414e-06 4.84118862901615e-06 3.99650664676632e-06 3.12413646379131e-06 5.29475945044541e-06 3.82466289681156e-06 6.71171028273342e-06 2.83150588027346e-06 5.810838787894e-06 2.05285203254793e-06
k127_18361371_5 2247 0 0 0 0 0 0 0 0 0 0 0
k127_10453258_1 1857 0 3.05758100762766e-08 0 0 0 0 0 0 0 0 0
k127_28222869_9 657 0 0 0 8.12848809511794e-07 1.53460329595024e-05 2.07569917586302e-05 1.11769274945658e-05 3.35585514136671e-06 2.75633315778832e-07 1.95408737999975e-05 3.47941022465752e-08
k127_21278560_10 2934 0 0 0 0 0 0 0 0 0 0 0
k127_35161861_1 423 0 0 0 1.69343501981624e-07 0 0 0 3.14611419503129e-07 0 1.5427005631577e-07 0
k127_15374544_2 1542 0 0 0 3.04818303566923e-07 0 0 0 0 0 0 0
k127_3485925_2 495 0 0 0 0 5.83629888840135e-07 1.45797723997772e-06 1.07684683502461e-06 1.0487047316771e-07 0 8.22773633684106e-07 0
k127_3486527_3 189 3.76466584058446e-06 2.56836804640723e-06 4.69558897100062e-06 2.70949603170598e-07 1.16725977768027e-06 4.22046043151445e-07 9.28316237090185e-07 2.51689135602503e-06 2.88162102859688e-06 3.62020398821006e-05 9.84673093578077e-06
k127_26246971_13 4125 4.75151999297067e-07 0 0 0 0 0 0 0 0 0 0
k127_28224615_3 1287 0 3.36333910839042e-07 0 2.60788993051701e-06 1.16725977768027e-06 4.98781687360799e-07 1.55957127831151e-06 1.0487047316771e-06 5.0115148323424e-07 9.77043689999875e-07 6.95882044931503e-08
k127_2518744_1 1590 0 0 0 0 0 0 0 0 0 0 0
k127_28224836_1 1698 0 0 0 0 1.02993509795318e-07 0 0 1.0487047316771e-07 0 0 0
k127_6499213_1 2994 0 0 0 0 0 0 0 0 0 0 0
k127_22305039_1 288 0 0 7.27998290077616e-08 0 0 0 0 0 0 1.02846704210513e-07 0
k127_5460524_2 528 0 0 0 1.69343501981624e-07 1.37324679727091e-07 1.91839110523384e-07 1.11397948450822e-07 1.0487047316771e-07 2.5057574161712e-08 5.14233521052566e-08 0
k127_29238120_2 489 2.11990891994076e-06 1.16188078289851e-06 1.67439606717852e-06 0 0 0 0 0 0 0 7.65470249424653e-07
k127_32215509_1 1086 7.31003075841642e-08 0 1.49239649465911e-06 0 0 0 0 0 0 0 0
k127_17370466_5 363 0 0 0 3.04818303566923e-07 1.06426626788495e-06 1.53471288418707e-07 2.97061195868859e-07 5.24352365838548e-08 1.37816657889416e-06 1.13131374631565e-06 0
k127_11398867_9 1821 0 0 0 2.40467772813906e-06 5.83629888840135e-07 7.2898861998886e-07 4.08459144319681e-07 1.25844567801252e-06 2.38046954536264e-06 0 0
k127_25260407_1 174 2.92401230336657e-06 1.71224536427149e-06 3.6035915358842e-06 2.37080902774273e-07 1.30458445740736e-06 3.83678221046769e-07 3.71326494836074e-07 2.88393801211202e-06 2.55587256449463e-06 3.01340843336804e-05 1.12384950256438e-05
