contig length Sample490 Sample491 Sample492 Sample493 Sample494 Sample495 Sample496 Sample497 Sample498 Sample499 Sample49 Sample500 Sample501 Sample502 Sample503 Sample504 Sample505 Sample507 Sample508 Sample509 Sample50
k127_6320162_2 1782 2.30988401448695e-08 1.01965237195613e-07 3.82682445769433e-07 3.03442101547749e-08 0 4.08954441923081e-08 5.92703968253827e-08 2.73768977261072e-07 6.57084980471982e-07 1.79851597374191e-06 0 0 0 6.9187781797511e-08 1.59009393738325e-07 0 0 1.56335352384867e-07 8.3533450243409e-08 5.11966120130034e-08 0
k127_372935_3 1740 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_27072240_3 801 0 0 0 0 0 4.08954441923081e-08 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_11233055_2 558 6.23668683911475e-07 3.0589571158684e-06 2.2429443349264e-05 6.00815361064543e-06 2.66934574068961e-06 7.66789578605777e-06 7.70515158729975e-07 1.56794959704069e-06 2.03696343946314e-06 9.82110969930975e-06 1.43192966161032e-07 1.4081660635316e-05 2.06917169956974e-05 3.45938908987555e-07 1.61792058128746e-05 1.22094449097966e-05 3.90866178425477e-05 2.22777877148436e-05 3.33799667172662e-05 1.5614966663966e-06 4.00254574224732e-07
k127_33013018_2 1281 2.30988401448695e-08 0 4.25202717521592e-08 0 2.37275176950188e-07 1.22686332576924e-07 0 2.48880888419157e-08 0 0 1.43192966161032e-07 0 4.58288305552545e-08 0 0 0 0 0 0 2.04786448052014e-07 9.23664402057074e-08
k127_13227224_1 1305 2.77186081738434e-07 6.79768247970756e-07 2.12601358760796e-07 2.73097891392974e-07 0 1.63581776769233e-07 0 1.24440444209578e-07 9.85627470707973e-07 1.2528987682247e-06 7.1596483080516e-08 2.03492205712658e-07 4.58288305552545e-08 4.15126690785066e-07 6.16161400736011e-07 3.73982997237014e-07 7.11528237425019e-08 1.36793433336759e-07 1.33653520389454e-07 2.04786448052014e-07 9.23664402057074e-08
k127_6320898_1 1563 9.23953605794778e-08 6.79768247970756e-08 6.37804076282388e-08 1.82065260928649e-07 5.93187942375469e-08 1.63581776769233e-07 5.92703968253827e-08 0 2.19028326823994e-07 0 1.93310504317393e-06 0 0 2.07563345392533e-07 0 0 4.74352158283346e-08 3.12670704769735e-07 0 5.11966120130034e-08 0
k127_3321062_3 1080 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_23128147_3 534 0 0 2.12601358760796e-08 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_1356030_1 600 0 3.39884123985378e-08 0 0 8.89781913563204e-08 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_24080011_1 1572 0 6.79768247970756e-08 0 0 2.96593971187735e-08 0 0 0 0 0 0 0 0 0 0 0 0 3.90838380962169e-08 0 0 0
k127_29059817_5 1998 0 0 0 0 0 6.13431662884622e-08 2.96351984126914e-08 0 0 2.02080446487855e-08 0 2.71322940950211e-08 4.58288305552545e-08 0 3.97523484345813e-08 0 0 0 0 0 0
k127_5300903_2 429 0 0 0 0 2.96593971187735e-08 4.08954441923081e-08 2.66716785714222e-07 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_18189290_1 1008 2.30988401448695e-08 0 1.06300679380398e-07 1.213768406191e-07 8.89781913563204e-08 0 8.89055952380741e-08 0 8.76113307295976e-08 0 7.1596483080516e-07 0 0 6.9187781797511e-08 0 4.39979996749428e-08 0 0 1.00240140292091e-07 0 1.84732880411415e-07
k127_29060201_4 702 1.062546646664e-06 3.39884123985378e-07 6.59064212158468e-07 1.03170314526235e-06 8.30463119325657e-07 1.14507243738463e-06 6.22339166666519e-07 6.47090309889807e-07 3.06639657553592e-07 8.0832178595142e-08 1.07394724620774e-07 0 6.87432458328818e-07 1.38375563595022e-07 3.18018787476651e-07 3.07985997724599e-07 2.13458471227506e-07 7.81676761924337e-08 6.18147531801226e-07 0 0
k127_2347658_2 1131 1.03944780651913e-06 2.03930474391227e-07 6.37804076282388e-08 5.15851572631173e-07 6.52506736613016e-07 7.77013439653854e-07 4.14892777777679e-07 6.71978398731723e-07 3.7234815560079e-07 7.27489607356278e-07 2.14789449241548e-07 4.34116705520338e-07 1.60400906943391e-07 2.30625939325037e-07 9.93808710864533e-08 2.19989998374714e-07 2.37176079141673e-07 1.17251514288651e-07 1.16946830340773e-07 2.30384754058515e-07 9.23664402057074e-08
k127_10274121_2 540 0 0 0 0 0 0 0 0 0 0 0 0 2.29144152776273e-08 0 0 0 0 3.90838380962169e-08 1.67066900486818e-08 0 0
k127_6322208_1 564 2.24058749405234e-06 5.40415757136751e-06 3.76729607724131e-05 1.28962893157793e-05 7.1479147056244e-06 9.99893610501934e-06 1.65957111111072e-06 2.46392079534965e-06 2.97878524480632e-06 1.87934815233705e-05 7.1596483080516e-08 2.72679555654962e-05 3.88628483108559e-05 1.33763044808521e-06 3.51808283646045e-05 2.73227577981395e-05 8.77077140665907e-05 5.13952470965252e-05 6.99676179238793e-05 2.09906109253314e-06 4.9262101443044e-07
k127_27074337_1 1149 0 0 1.91341222884716e-07 0 0 0 0 2.48880888419157e-07 4.59959486330387e-07 9.29570053844133e-07 0 1.35661470475106e-08 0 4.61251878650074e-08 3.97523484345813e-08 0 1.89740863313338e-07 1.75877271432976e-07 6.68267601947272e-08 0 0
k127_8290498_1 1140 7.39162884635823e-07 3.46681806465085e-06 2.57035042741802e-05 9.13360725658724e-06 3.55912765425281e-06 1.04283382690386e-05 8.59420753968049e-07 2.3892565288239e-06 3.94250988283189e-06 1.39031347183644e-05 7.1596483080516e-08 2.36729265979059e-05 3.14385777609046e-05 4.84314472582577e-07 2.60576643988681e-05 1.92931228574624e-05 6.11439932027233e-05 6.43710813444692e-05 3.96950955556679e-05 1.91987295048763e-06 6.1577626803805e-07
k127_34000583_3 1536 0 0 4.25202717521592e-08 6.06884203095498e-08 0 6.13431662884622e-08 0 2.48880888419157e-08 6.57084980471982e-08 0 0 4.06984411425317e-08 4.58288305552545e-08 4.61251878650074e-08 3.97523484345813e-08 0 0 0 1.67066900486818e-08 0 1.84732880411415e-07
k127_16203097_2 267 0 0 4.25202717521592e-08 6.06884203095498e-08 0 0 0 0 0 0 0 2.71322940950211e-08 0 0 7.95046968691627e-08 0 4.74352158283346e-08 0 5.01200701460454e-08 0 0
k127_33015961_14 630 0 6.79768247970756e-08 1.70081087008637e-07 6.06884203095498e-08 0 4.08954441923081e-08 0 0 4.38056653647988e-08 1.61664357190284e-07 0 8.13968822850634e-08 9.16576611105091e-08 0 7.95046968691627e-08 0 3.32046510798342e-07 7.81676761924337e-08 2.00480280584181e-07 0 0
k127_29062261_2 477 0 0 0 0 0 0 0 0 0 4.0416089297571e-08 0 0 0 0 0 0 0 0 0 0 6.1577626803805e-08
k127_10275889_6 984 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_16204651_1 336 6.92965204346084e-08 6.79768247970756e-08 6.37804076282388e-08 3.03442101547749e-08 1.18637588475094e-07 2.04477220961541e-08 2.96351984126914e-08 0 0 0 0 1.35661470475106e-08 0 0 1.98761742172907e-08 4.39979996749428e-08 4.74352158283346e-08 0 0 0 0
k127_13230441_1 1164 0 0 1.27560815256478e-07 0 2.96593971187735e-08 6.13431662884622e-08 1.18540793650765e-07 4.97761776838313e-08 2.19028326823994e-08 0 0 2.71322940950211e-08 2.29144152776273e-08 0 0 0 4.74352158283346e-08 0 0 1.5358983603901e-07 0
k127_19136538_3 1761 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_6324329_2 1329 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_34002459_5 417 0 0 0 0 0 4.08954441923081e-08 2.96351984126914e-08 0 0 0 0 1.35661470475106e-08 0 0 0 0 0 0 0 0 3.07888134019025e-08
k127_25086343_3 1647 0 0 0 0 0 0 0 0 0 4.0416089297571e-08 7.1596483080516e-08 0 0 0 0 0 0 0 0 0 0
k127_21123138_3 1689 1.38593040869217e-07 1.69942061992689e-07 1.27560815256478e-07 1.213768406191e-07 8.89781913563204e-08 4.08954441923081e-08 1.18540793650765e-07 9.95523553676627e-08 1.53319828776796e-07 0 0 0 2.29144152776273e-08 0 1.98761742172907e-08 2.19989998374714e-08 1.18588039570837e-07 0 0 1.79188142045512e-07 1.53944067009512e-07
k127_25086369_3 912 6.92965204346084e-08 2.37918886789765e-07 5.3150339690199e-07 1.82065260928649e-07 8.89781913563204e-08 1.43134054673078e-07 5.92703968253827e-08 0 8.76113307295976e-08 1.21248267892713e-07 3.5798241540258e-08 4.47682852567848e-07 6.87432458328818e-07 0 3.18018787476651e-07 3.51983997399542e-07 6.1665780576835e-07 6.83967166683795e-07 6.34854221849908e-07 2.55983060065017e-08 0
k127_15211690_12 891 0 1.35953649594151e-07 8.50405435043184e-08 3.03442101547749e-08 0 4.08954441923081e-08 0 0 0 2.02080446487855e-08 0 1.35661470475106e-08 6.87432458328818e-08 0 7.95046968691627e-08 0 1.18588039570837e-07 2.14961109529193e-07 1.50360210438136e-07 0 0
k127_28051957_1 2058 0 3.39884123985378e-08 4.25202717521592e-08 0 5.93187942375469e-08 4.08954441923081e-08 0 0 0 0 3.5798241540258e-08 0 0 0 0 0 0 0 0 0 0
k127_21123379_1 1017 2.54087241593564e-07 4.07860948782454e-07 3.82682445769433e-07 3.33786311702524e-07 2.66934574068961e-07 4.49849886115389e-07 3.85257579364988e-07 3.98209421470651e-07 3.06639657553592e-07 4.0416089297571e-07 0 1.76359911617637e-07 2.29144152776273e-08 2.76751127190044e-07 1.78885567955616e-07 3.95981997074485e-07 3.32046510798342e-07 6.64425247635687e-07 2.00480280584181e-07 2.55983060065017e-07 6.1577626803805e-08
k127_27077330_4 1503 9.23953605794778e-08 0 0 6.06884203095498e-08 5.93187942375469e-08 0 5.92703968253827e-08 4.97761776838313e-08 2.19028326823994e-08 4.0416089297571e-08 0 0 0 9.22503757300147e-08 0 4.39979996749428e-08 0 0 0 7.67949180195051e-08 0
k127_14217861_2 2166 0 0 0 0 5.93187942375469e-08 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_15213075_3 1206 4.85075643042259e-07 6.79768247970756e-08 4.25202717521592e-08 4.24818942166848e-07 8.89781913563204e-08 8.17908883846163e-08 2.07446388888839e-07 4.97761776838313e-08 1.53319828776796e-07 3.63744803678139e-07 3.5798241540258e-08 2.03492205712658e-07 6.87432458328818e-08 2.99813721122548e-07 2.78266439042069e-07 3.07985997724599e-07 4.74352158283346e-08 9.77095952405422e-08 2.17186970632863e-07 5.11966120130034e-07 6.1577626803805e-08
k127_33018635_5 513 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_13232893_1 2436 4.61976802897389e-08 3.0589571158684e-07 3.61634911252114e-05 0 2.96593971187735e-08 2.04477220961541e-08 2.24338451984074e-05 1.2394268243274e-05 8.76113307295976e-08 0 0 0 4.58288305552545e-08 0 0 0 3.14969833100142e-05 1.95223771290603e-05 3.34133800973636e-08 0 6.1577626803805e-08
k127_33019418_2 705 1.61691881014086e-07 0 1.91341222884716e-07 0 0 6.13431662884622e-08 5.92703968253827e-08 4.97761776838313e-08 4.38056653647988e-08 6.06241339463565e-08 3.5798241540258e-07 8.13968822850634e-08 9.16576611105091e-08 1.84500751460029e-07 7.95046968691627e-08 0 7.11528237425019e-08 3.90838380962169e-08 1.16946830340773e-07 1.27991530032509e-07 3.07888134019025e-08
k127_1361284_2 468 6.46767524056345e-07 2.14126998110788e-06 1.99632675876387e-05 4.85507362476398e-06 2.25411418102678e-06 5.82760079740391e-06 7.70515158729975e-07 1.31906870862153e-06 2.01506060678074e-06 7.53760065399699e-06 1.7899120770129e-07 1.72018744562434e-05 2.53662577123334e-05 2.99813721122548e-07 1.99755550883771e-05 9.04158893320074e-06 3.86597009000927e-05 3.72273557866466e-05 4.27022997644307e-05 1.4335051363641e-06 5.23409827832342e-07
k127_25089264_2 1947 4.61976802897389e-08 1.01965237195613e-07 3.61422309893353e-07 3.03442101547749e-08 0 4.08954441923081e-08 1.18540793650765e-07 6.96866487573639e-07 8.76113307295976e-08 1.61664357190284e-07 0 2.4419064685519e-07 2.29144152776273e-08 1.84500751460029e-07 0 2.19989998374714e-07 9.48704316566692e-08 1.56335352384867e-07 6.68267601947272e-08 1.5358983603901e-07 6.1577626803805e-08
k127_8295852_1 1254 0 0 0 0 0 0 0 0 0 4.0416089297571e-08 0 0 0 0 0 0 0 0 0 0 0
k127_18195411_1 567 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_18195517_2 459 2.51777357579077e-06 1.26097009998575e-05 0.0001004328818786 3.69895921786706e-05 1.37026414688733e-05 2.40056257408849e-05 3.11169583333259e-06 6.96866487573639e-06 9.30870389001975e-06 3.7021137796575e-05 5.3697362310387e-07 8.2929856901432e-05 8.49666518494419e-05 1.33763044808521e-06 9.71348633998995e-05 4.75618376486131e-05 0.000174395570992872 0.000159970149327816 0.000161937946641873 7.01393584578147e-06 2.30916100514269e-06
k127_4333275_1 297 4.61976802897389e-08 0 2.12601358760796e-08 0 0 0 0 0 0 0 0 1.35661470475106e-08 0 0 3.97523484345813e-08 0 2.37176079141673e-08 0 0 0 0
k127_3327733_4 114 2.30988401448695e-08 0 0 0 0 0 0 0 0 0 0 0 0 0 1.98761742172907e-08 4.39979996749428e-08 4.74352158283346e-08 0 0 0 0
k127_16209250_2 1794 0 0 0 6.06884203095498e-08 0 0 0 0 0 0 0 0 0 0 7.95046968691627e-08 0 4.74352158283346e-08 0 6.68267601947272e-08 0 0
k127_1362295_1 780 5.54372163476867e-07 2.71907299188302e-07 9.99226386175741e-07 9.40670514798022e-07 1.30501347322603e-06 1.00193838271155e-06 7.40879960317284e-07 1.07018782020237e-06 2.19028326823994e-06 9.69986143141704e-07 1.7899120770129e-07 9.49630293325739e-08 4.81202720830173e-07 3.22876315055051e-07 5.16780529649557e-07 1.75991998699771e-07 6.1665780576835e-07 4.88547976202711e-07 6.01440841752545e-07 3.32777978084522e-07 9.23664402057074e-08
k127_34992438_7 765 4.61976802897389e-08 0 6.37804076282388e-08 0 0 0 0 0 0 0 0 0 0 0 1.98761742172907e-08 0 4.74352158283346e-08 0 0 0 0
k127_7294646_2 972 0 0 0 0 0 4.08954441923081e-08 0 0 0 2.02080446487855e-08 0 0 0 0 0 0 0 0 0 0 0
k127_17206378_5 1467 2.30988401448695e-08 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_13234449_3 2967 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.97523484345813e-08 0 0 0 0 0 0
k127_4334125_2 1176 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_16210382_2 618 8.5465708536017e-07 1.01965237195613e-07 2.55121630512955e-07 3.64130521857299e-07 2.96593971187735e-08 2.04477220961541e-07 4.4452797619037e-07 3.73321332628735e-07 3.94250988283189e-07 1.61664357190284e-07 6.08570106184386e-07 9.22497999230718e-07 5.041171361078e-07 2.30625939325037e-07 9.93808710864533e-08 1.09994999187357e-07 2.6089368705584e-07 3.90838380962169e-08 2.17186970632863e-07 1.5358983603901e-07 1.84732880411415e-07
k127_9278978_4 423 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_5307816_1 495 0 0 0 3.03442101547749e-08 0 0 0 0 0 0 0 0 0 0 3.97523484345813e-08 0 0 0 0 0 0
k127_5307816_4 309 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_5307816_6 654 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_5307816_8 561 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_5307816_9 426 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_5307816_10 360 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_5307816_11 273 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_5307816_13 612 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_5307816_15 438 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_5307816_16 252 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_5307816_17 336 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_5307816_18 498 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_5307816_19 1746 0 0 0 0 0 0 0 0 0 2.02080446487855e-08 7.1596483080516e-08 0 0 0 0 0 0 0 0 0 0
k127_5307816_20 420 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_5307816_21 1275 0 0 0 0 0 0 0 0 4.38056653647988e-08 0 0 0 0 0 0 0 0 0 0 0 0
k127_5307816_22 1887 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_5307816_23 330 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_13235589_1 174 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.98761742172907e-08 0 2.37176079141673e-08 1.95419190481084e-08 0 0 0
k127_15217002_3 1116 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_16211058_3 441 1.062546646664e-06 6.76369406730902e-06 4.09470216973293e-05 1.67803482155905e-05 6.37677038053629e-06 1.32092284741155e-05 1.42248952380919e-06 4.33052745849333e-06 4.03012121356149e-06 2.15619836402541e-05 3.5798241540258e-07 4.40628456103143e-05 5.11678893149417e-05 4.61251878650074e-07 4.5198420170119e-05 2.26149718329206e-05 8.41026376636373e-05 7.67215741828737e-05 0.000102495543448663 4.32611371509879e-06 6.1577626803805e-07
k127_1363988_2 957 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_31021373_1 1269 0 1.35953649594151e-07 8.50405435043184e-08 0 2.37275176950188e-07 6.13431662884622e-08 0 0 0 0 0 0 0 4.61251878650074e-08 0 0 9.48704316566692e-08 0 0 0 0
k127_15217517_2 1599 0 3.39884123985378e-08 6.16543940406308e-07 0 0 0 0 2.73768977261072e-07 5.69473649742384e-07 1.21248267892713e-06 0 0 2.29144152776273e-08 6.9187781797511e-08 7.95046968691627e-08 2.19989998374714e-08 2.13458471227506e-07 1.75877271432976e-07 0 1.5358983603901e-07 9.23664402057074e-08
k127_1364261_1 384 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_1364261_2 543 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6.1577626803805e-08
k127_1364261_3 381 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_1364261_4 5367 0 0 0 0 0 0 5.92703968253827e-08 0 0 0 0 0 0 0 0 4.39979996749428e-08 0 3.90838380962169e-08 0 0 0
k127_1364261_5 906 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_1364261_6 1065 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_1364261_11 405 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_1364261_12 738 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_1364261_14 768 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_1364261_15 270 0 0 0 0 0 0 0 0 0 0 3.5798241540258e-08 0 0 0 0 0 0 0 0 0 0
k127_1364261_16 624 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_1364261_18 957 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_1364261_19 576 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_1364261_21 660 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_1364261_22 555 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_1364261_24 4179 0 0 2.12601358760796e-08 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_1364261_26 483 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_7296934_3 408 0 6.79768247970756e-08 0 0 0 0 0 0 0 0 3.5798241540258e-08 0 0 0 0 0 0 0 0 0 9.23664402057074e-08
k127_32044416_3 951 2.30988401448695e-07 1.35953649594151e-07 4.25202717521592e-08 1.213768406191e-07 7.11825530850563e-07 1.43134054673078e-07 2.07446388888839e-07 0 4.38056653647988e-08 1.01040223243927e-07 1.43192966161032e-07 8.13968822850634e-08 1.60400906943391e-07 2.30625939325037e-08 0 2.19989998374714e-08 0 0 1.33653520389454e-07 5.11966120130034e-08 9.23664402057074e-08
k127_31022923_1 1260 2.07889561303825e-07 8.49710309963445e-07 1.48820951132557e-07 0 2.07615779831414e-07 8.17908883846163e-08 1.18540793650765e-07 2.48880888419157e-08 2.19028326823994e-08 0 0 1.22095323427595e-07 0 2.30625939325037e-08 7.95046968691627e-08 6.59969995124142e-08 2.13458471227506e-07 1.95419190481084e-08 1.67066900486818e-08 0 0
k127_19143432_2 1422 2.30988401448695e-08 0 1.48820951132557e-07 6.06884203095498e-08 0 0 0 2.48880888419157e-07 7.2279347851918e-07 8.48737875248991e-07 0 0 4.58288305552545e-08 1.38375563595022e-07 1.19257045303744e-07 2.19989998374714e-08 0 5.86257571443253e-08 0 0 0
k127_29070269_1 1092 0 2.71907299188302e-07 0 0 0 1.22686332576924e-07 0 0 6.57084980471982e-08 2.02080446487855e-08 0 0 0 6.9187781797511e-08 1.19257045303744e-07 2.85986997887128e-07 0 0 3.34133800973636e-08 4.35171202110529e-07 0
k127_17210202_7 3732 0 0 0 0 0 0 0 0 0 0 0 2.71322940950211e-08 0 0 0 0 0 0 0 0 0
k127_32045272_1 3300 0 1.35953649594151e-07 0 0 0 2.24924943057695e-07 4.74163174603062e-07 0 2.40931159506393e-07 0 0 0 0 0 0 8.79959993498856e-08 4.74352158283346e-08 0 0 2.55983060065017e-08 0
k127_34010038_7 1434 0 0 0 0 0 8.17908883846163e-08 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_13238237_1 12981 0 0 7.80246986652121e-06 0 0 0 5.60105249999867e-06 5.7242604336406e-06 4.38056653647988e-08 0 0 0 0 0 0 0 7.92168104333188e-06 5.3349439001336e-06 0 0 0
k127_28060094_2 477 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_11244420_1 1155 4.61976802897389e-08 0 0 0 0 0 0 0 0 0 0 0 2.29144152776273e-08 0 0 0 0 0 0 0 6.1577626803805e-08
k127_27085350_3 1275 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_34997000_1 351 1.38593040869217e-07 3.73872536383916e-07 2.12601358760796e-07 9.10326304643247e-08 2.96593971187735e-08 2.04477220961541e-08 0 0 0 0 0 0 0 0 1.98761742172907e-07 6.59969995124142e-08 4.26916942455011e-07 5.86257571443253e-08 0 2.55983060065017e-08 0
k127_15220059_2 2088 9.23953605794778e-08 3.39884123985378e-08 2.12601358760796e-08 0 5.93187942375469e-08 4.08954441923081e-08 0 0 0 4.0416089297571e-08 3.5798241540258e-08 5.42645881900422e-08 0 6.9187781797511e-08 0 2.19989998374714e-08 0 0 1.67066900486818e-08 0 3.07888134019025e-08
k127_15220059_3 447 2.30988401448695e-08 0 0 0 0 0 0 0 0 0 0 2.71322940950211e-08 0 0 0 0 4.74352158283346e-08 0 0 0 3.07888134019025e-08
k127_16213470_2 675 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_8301153_3 2532 4.61976802897389e-08 0 0 0 0 2.04477220961541e-08 0 0 4.38056653647988e-08 2.02080446487855e-08 7.1596483080516e-08 0 2.29144152776273e-08 0 0 0 0 0 0 0 0
k127_2358985_3 597 0 3.39884123985378e-08 4.25202717521592e-08 0 2.96593971187735e-08 4.08954441923081e-08 2.96351984126914e-08 0 4.38056653647988e-08 0 9.30754280046708e-07 0 0 0 3.97523484345813e-08 0 0 1.95419190481084e-07 1.67066900486818e-08 0 6.1577626803805e-08
k127_34010853_4 192 0 0 0 0 0 0 0 0 0 8.0832178595142e-08 0 0 0 0 0 0 0 0 0 0 0
k127_18200745_2 1002 1.61691881014086e-07 2.71907299188302e-07 1.48820951132557e-07 3.03442101547749e-07 1.48296985593867e-07 1.84029498865387e-07 5.03798373015753e-07 9.95523553676627e-08 1.31416996094396e-07 3.03120669731782e-07 3.22184173862322e-07 8.13968822850634e-08 6.87432458328818e-08 3.45938908987555e-07 0 2.85986997887128e-07 1.89740863313338e-07 1.95419190481084e-08 3.34133800973636e-08 2.81581366071519e-07 1.84732880411415e-07
k127_23140442_21 717 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_5311503_2 771 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_5311581_5 2163 1.38593040869217e-07 0 0 1.213768406191e-07 2.96593971187735e-08 1.22686332576924e-07 0 0 8.76113307295976e-08 6.06241339463565e-08 0 9.49630293325739e-08 6.87432458328818e-08 1.15312969662518e-07 3.97523484345813e-08 4.39979996749428e-08 4.74352158283346e-08 0 6.68267601947272e-08 2.04786448052014e-07 0
